test,,train,
10.864358923292908,0.9156558908969257,12.576460512908866,0.9206206379795132
11.0482535443685,0.9158347207329002,12.794507912735693,0.9210053874750287
11.302866300465126,0.9161868864006719,13.012567015503713,0.9212743246645135
11.529184935048118,0.9165376785673992,13.230564902887043,0.9221490493009281
11.783797691144745,0.9168898442351708,13.448593397962718,0.9227208802138779
11.939398190706694,0.9170673005701011,13.666627294395862,0.9232392592932749
12.17984671728345,0.9175886815665368,13.884707102367528,0.9233032977874746
12.54761879067157,0.9181162433176722,14.102782409207972,0.9234118794763014
12.858854127321582,0.9181313518291601,14.320918031206858,0.9229235823571239
13.22662620070971,0.9186589135802954,14.539032948002099,0.9226401839332314
13.580216875814902,0.919525592739281,14.774434009163375,0.9225773721473289
13.863106584662116,0.9200490339872833,14.9751898632667,0.9227949868384071
14.117702171995688,0.9205711017342413,15.181608478039038,0.9226413101162646
14.513648185556065,0.9222893515407248,15.411360281924978,0.9228161601597012
14.966216779669832,0.9236705441909245,15.629388777000653,0.9233879910726509
15.390594264848279,0.9240309508649623,15.860456824185789,0.9233836177735504
15.857430101060242,0.9242235157113804,16.05255745305178,0.923611205771127
16.211089451217656,0.924410586553621,16.283587690734606,0.9239809953068947
16.564783138901177,0.9242578532374891,16.50167290006375,0.9239915819675418
16.918459657821646,0.9242750220005436,16.731412888480214,0.9242833578968749
17.17310675144438,0.9242873835099427,16.93777985277172,0.9246408143330793
17.413623953073355,0.9241291561896334,17.138550860683505,0.9247084669355793
17.7107293977296,0.9239736758714129,17.3738949075159,0.9252098689482879
17.88047695804837,0.9241518189568653,17.591920701912837,0.9258084257780139
18.07851863988078,0.9243313355433619,17.809978904454614,0.9260862716064242
18.36140834872799,0.9248547767913642,18.02803440631765,0.9263908433516107
18.446256375742795,0.9251987014528698,18.246076404787008,0.9268290446806788
18.74332748287293,0.9253830252930217,18.464123804613838,0.9272137941761943
18.785751496380335,0.9255549876237745,18.682195510549295,0.927358010420723
18.82819267865079,0.9255570478753411,18.900280719878438,0.92736859708137
18.969663286218974,0.9255639153805628,,
19.040381421240014,0.92573725121236,,
